station_id,lon,lat
SMAP-460,91.84128630705689,31.83155753320011
SMAP-461,91.8516597510403,31.83155753320011
SMAP-462,91.8620331950237,31.83155753320011
SMAP-463,91.87240663900711,31.83155753320011
SMAP-464,91.8827800829905,31.83155753320011
SMAP-465,91.8931535269739,31.83155753320011
SMAP-466,91.90352697095732,31.83155753320011
SMAP-467,91.91390041494071,31.83155753320011
SMAP-468,91.92427385892411,31.83155753320011
SMAP-469,91.9346473029075,31.83155753320011
SMAP-470,91.9450207468909,31.83155753320011
SMAP-471,91.95539419087432,31.83155753320011
SMAP-472,91.9657676348577,31.83155753320011
SMAP-473,91.97614107884111,31.83155753320011
SMAP-474,91.9865145228245,31.83155753320011
SMAP-475,91.99688796680792,31.83155753320011
SMAP-476,92.00726141079133,31.83155753320011
SMAP-477,92.01763485477473,31.83155753320011
SMAP-478,92.02800829875814,31.83155753320011
SMAP-479,92.03838174274154,31.83155753320011
SMAP-480,92.04875518672495,31.83155753320011
SMAP-481,92.05912863070836,31.83155753320011
SMAP-482,92.06950207469175,31.83155753320011
SMAP-483,92.07987551867517,31.83155753320011
SMAP-484,92.09024896265855,31.83155753320011
SMAP-485,92.10062240664196,31.83155753320011
SMAP-486,92.11099585062534,31.83155753320011
SMAP-487,92.12136929460875,31.83155753320011
SMAP-488,92.13174273859217,31.83155753320011
SMAP-489,92.14211618257556,31.83155753320011
SMAP-490,92.15248962655897,31.83155753320011
SMAP-491,92.16286307054237,31.83155753320011
SMAP-492,92.17323651452577,31.83155753320011
SMAP-493,92.18360995850917,31.83155753320011
SMAP-494,92.19398340249256,31.83155753320011
SMAP-495,92.20435684647597,31.83155753320011
SMAP-496,92.21473029045937,31.83155753320011
SMAP-497,92.22510373444278,31.83155753320011
SMAP-498,92.2354771784262,31.83155753320011
SMAP-499,92.24585062240959,31.83155753320011
SMAP-500,92.256224066393,31.83155753320011
SMAP-501,92.26659751037641,31.83155753320011
SMAP-502,92.27697095435981,31.83155753320011
